Entry Name,Level up Rate,Catch Rate,Gender Ratio,Exp yield,Base Happiness,Height,Weight,Cry ID,Unknown 1,Unknown 2,National Dex Index,Hoenn dex regional id,Name ID,Species Name ID,Unknown 3,Unknown 4,Unknown 5,Model ID,Types 1,Types 2,Abilities 1,Abilities 2,TM01 Tailwind,TM02 Fire Blast,TM03 U-Turn,TM04 Hurricane,TM05 Sludge Wave,TM06 Dazzling Gleam,TM07 Foul Play,TM08 Power-Up Punch,TM09 Thunder Wave,TM10 Ice Beam,TM11 Will-O-Wisp,TM12 Wild Charge,TM13 Trick Room,TM14 Scald,TM15 Flamethrower,TM16 Iron Head,TM17 Thunderbolt,TM18 Freeze Dry,TM19 Sludge Bomb,TM20 Energy Ball,TM21 Zen Headbutt,TM22 Discharge,TM23 Dragon Pulse,TM24 Superpower,TM25 Earthquake,TM26 Earth Power,TM27 Heat Wave,TM28 Blizzard,TM29 Sucker Punch,TM30 Gunk Shot,TM31 Psyshock,TM32 Shadow Ball,TM33 Rock Slide,TM34 Solarbeam,TM35 Focus Blast,TM36 X-Scissor,TM37 Thunder,TM38 Aerial Ace,TM39 Waterfall,TM40 Dragon Claw,TM41 Toxic,TM42 Flame Charge,TM43 Poison Jab,TM44 Knock Off,TM45 Reflect,TM46 Light Screen,TM47 Surf,TM48 Stone Edge,TM49 Psychic,TM50 Dark Pulse,HM01 Helping Hand,HM02 Substitute,HM03 Facade,HM04 Stomping Tantrum,HM05 Shadow Rush,HM06 Shadow Sky,HM07 Shadow Madness,HM08 Shadow Shake,TutorMove01 Draco Meteor,TutorMove02 Protect,TutorMove03 Wide Guard,TutorMove04 Encore,TutorMove05 Fire Punch,TutorMove06 Thunder Punch,TutorMove07 Ice Punch,TutorMove08 Icy Wind,TutorMove09 Snarl,TutorMove10 Taunt,TutorMove11 Rain Dance,TutorMove12 Sunny Day,Wild Items 1,Wild Items 2,Egg Moves 1,Egg Moves 2,Egg Moves 3,Egg Moves 4,Egg Moves 5,Egg Moves 6,Egg Moves 7,Egg Moves 8,Base Stats HP,Base Stats Attack,Base Stats Defense,Base Stats Sp.Atk,Base Stats Sp.Def,Base Stats Speed,EV Yields HP,EV Yields Attack,EV Yields Defense,EV Yields Sp.Atk,EV Yields Sp.Def,EV Yields Speed,Evolutions 1 Evolution Method,Evolutions 1 Evolution Condition,Evolutions 1 Evolved Form,Evolutions 2 Evolution Method,Evolutions 2 Evolution Condition,Evolutions 2 Evolved Form,Evolutions 3 Evolution Method,Evolutions 3 Evolution Condition,Evolutions 3 Evolved Form,Evolutions 4 Evolution Method,Evolutions 4 Evolution Condition,Evolutions 4 Evolved Form,Evolutions 5 Evolution Method,Evolutions 5 Evolution Condition,Evolutions 5 Evolved Form,Level Up Moves 1 Level,Level Up Moves 1 Move,Level Up Moves 2 Level,Level Up Moves 2 Move,Level Up Moves 3 Level,Level Up Moves 3 Move,Level Up Moves 4 Level,Level Up Moves 4 Move,Level Up Moves 5 Level,Level Up Moves 5 Move,Level Up Moves 6 Level,Level Up Moves 6 Move,Level Up Moves 7 Level,Level Up Moves 7 Move,Level Up Moves 8 Level,Level Up Moves 8 Move,Level Up Moves 9 Level,Level Up Moves 9 Move,Level Up Moves 10 Level,Level Up Moves 10 Move,Level Up Moves 11 Level,Level Up Moves 11 Move,Level Up Moves 12 Level,Level Up Moves 12 Move,Level Up Moves 13 Level,Level Up Moves 13 Move,Level Up Moves 14 Level,Level Up Moves 14 Move,Level Up Moves 15 Level,Level Up Moves 15 Move,Level Up Moves 16 Level,Level Up Moves 16 Move,Level Up Moves 17 Level,Level Up Moves 17 Move,Level Up Moves 18 Level,Level Up Moves 18 Move,Level Up Moves 19 Level,Level Up Moves 19 Move,Regular Sprites Pokedex Colour ID,Regular Sprites Face ID,Regular Sprites Purify Chamber Image ID,Shiny Sprites Pokedex Colour ID,Shiny Sprites Face ID,Shiny Sprites Purify Chamber Image ID
"Spinda"  - 308,Very Fast (1),150,50% Male (127),85,70 (0x46),11,50,789 (0x315),327 (0x147),1360 (0x550),327,114,"Spinda" (0x52F),"Spot Panda" (0x6B9),0 (0x0),289 (0x121),675 (0x2A3),pkx_patcheel.fsys (308),Normal (0),Normal (0),Unaware (21),None (0),false,true,false,false,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,Chilan Berry (148),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),86,86,86,86,86,70,0,0,0,1,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Fake Out (252),1,Double Team (104),1,Tickle (321),1,Metal Claw (232),26,False Swipe (206),30,Heart Stamp (170),32,Swagger (207),34,Knock Off (48),36,Facade (263),38,Iron Head (19),40,Sucker Punch (21),42,Play Rough (70),45,Dynamicpunch (223),48,Foul Play (151),50,Double-Edge (38),53,Slack Off (303),56,Focus Punch (264),60,Giga Impact (320),0,None (0),6 (0x6),face308.gtx Regular (283),poke_dance.fsys -> patcheel.atx (0x1D983200),6 (0x6),face308.gtx Shiny (669),poke_dance.fsys -> patcheel_c.atx (0x1D993200)
"Wingull"  - 309,Very Fast (1),200,50% Male (127),64,70 (0x46),6,95,740 (0x2E4),278 (0x116),1360 (0x550),278,27,"Wingull" (0x4FE),"Seagull" (0x603),0 (0x0),290 (0x122),676 (0x2A4),pkx_camome.fsys (309),Water (11),Flying (2),Drizzle (2),None (0),true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false,false,true,false,false,false,true,true,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,false,true,false,Apicot Berry (172),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),50,40,85,90,50,85,0,0,0,0,0,1,Level Up (4),25 (0x19),Pelipper (310),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Yawn (281),1,Water Gun (55),1,Gust (16),1,Roost (117),20,Substitute (164),25,Water Pulse (352),28,Icy Wind (196),30,Swagger (207),32,Signal Beam (324),34,Protect (155),36,Air Slash (154),40,Scald (17),42,Featherdance (297),46,Ice Beam (58),50,Surf (57),52,Tailwind (219),55,Hurricane (239),60,Hydro Pump (56),0,None (0),9 (0x9),face309.gtx Regular (284),poke_dance.fsys -> camome.atx (0x1BD33200),9 (0x9),face309.gtx Shiny (670),poke_dance.fsys -> camome_c.atx (0x1BD43200)
"Pelipper"  - 310,Very Fast (1),45,50% Male (127),164,70 (0x46),12,280,741 (0x2E5),279 (0x117),1360 (0x550),279,28,"Pelipper" (0x4FF),"Water Bird" (0x6CF),0 (0x0),291 (0x123),677 (0x2A5),pkx_pelipper.fsys (310),Water (11),Flying (2),Drizzle (2),Rain Dish (44),true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,true,true,true,true,false,false,false,true,true,false,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,true,false,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),80,50,120,115,75,65,0,0,2,0,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Yawn (281),1,Water Gun (55),1,Gust (16),1,Roost (117),20,Substitute (164),25,Water Pulse (352),28,Icy Wind (196),30,Swagger (207),32,Signal Beam (324),34,Protect (155),36,Air Slash (154),40,Scald (17),42,Featherdance (297),46,Ice Beam (58),50,Surf (57),52,Tailwind (219),55,Hurricane (239),60,Hydro Pump (56),0,None (0),3 (0x3),face310.gtx Regular (285),poke_dance.fsys -> pelipper.atx (0x1D9E3200),3 (0x3),face310.gtx Shiny (671),poke_dance.fsys -> pelipper_c.atx (0x1D9F3200)
"Surskit"  - 311,Very Fast (1),200,50% Male (127),63,70 (0x46),5,17,745 (0x2E9),283 (0x11B),1360 (0x550),283,32,"Surskit" (0x503),"Pond Skater" (0x5E6),0 (0x0),292 (0x124),678 (0x2A6),pkx_ametama.fsys (311),Bug (6),Water (11),Filter (101),None (0),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Haban Berry (164),Rawst Berry (136),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),50,60,65,95,65,65,0,0,0,0,0,1,Level Up (4),22 (0x16),Masquerain (312),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Rain Dance (240),1,Infestation (35),1,Water Gun (55),1,Quiver Dance (43),25,Silver Wind (318),30,Water Pulse (352),32,Sludge (124),35,Signal Beam (324),38,Shadow Ball (247),40,Agility (97),42,Extrasensory (326),44,Scald (17),46,Sludge Bomb (188),48,Scald (17),50,Bug Buzz (30),52,Surf (57),55,Sludge Wave (308),60,Hydro Pump (56),0,None (0),2 (0x2),face311.gtx Regular (286),poke_dance.fsys -> ametama.atx (0x17E93200),2 (0x2),face311.gtx Shiny (672),poke_dance.fsys -> ametama_c.atx (0x17EA3200)
"Masquerain"  - 312,Very Fast (1),75,50% Male (127),128,70 (0x46),8,36,746 (0x2EA),284 (0x11C),1360 (0x550),284,33,"Masquerain" (0x504),"Eyeball" (0x6D9),0 (0x0),293 (0x125),679 (0x2A7),pkx_amemoth.fsys (312),Bug (6),Flying (2),Filter (101),Intimidate (22),true,false,true,true,true,false,false,false,true,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,true,false,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,false,false,true,true,true,false,false,true,false,true,false,false,false,true,false,true,true,true,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),80,80,80,115,80,85,0,0,0,1,1,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Quiver Dance (43),1,Featherdance (297),1,Rain Dance (240),1,Water Pulse (352),22,Roost (117),25,Silver Wind (318),28,Sludge (124),30,Dragonbreath (225),33,Agility (97),36,Signal Beam (324),38,Yawn (281),40,Air Slash (154),42,Glare (137),45,Shadow Ball (247),48,Sludge Bomb (188),50,Bug Buzz (30),55,Sludge Wave (308),60,Hurricane (239),0,None (0),2 (0x2),face312.gtx Regular (287),poke_dance.fsys -> amemoth.atx (0x17E73200),2 (0x2),face312.gtx Shiny (673),poke_dance.fsys -> amemoth_c.atx (0x17E83200)
"Wailmer"  - 313,Very Fast (1),125,50% Male (127),137,70 (0x46),20,1300,782 (0x30E),320 (0x140),1360 (0x550),320,99,"Wailmer" (0x528),"Ball Whale" (0x663),0 (0x0),294 (0x126),680 (0x2A8),pkx_hoeruko.fsys (313),Water (11),Water (11),Drizzle (2),None (0),false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,false,true,true,true,false,true,true,false,true,false,true,false,false,false,false,false,true,false,false,true,false,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),170,75,35,75,35,60,1,0,0,0,0,0,Level Up (4),40 (0x28),Wailord (314),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Pain Split (220),1,Growl (45),1,Water Gun (55),1,Yawn (281),5,Waterfall (127),10,Water Gun (55),14,Hyper Voice (304),19,Surf (57),23,Body Slam (34),28,Water Pulse (352),32,Scald (17),37,Rest (156),44,Water Spout (323),52,Double-Edge (38),59,Hydro Pump (56),0,None (0),0,None (0),0,None (0),0,None (0),2 (0x2),face313.gtx Regular (288),poke_dance.fsys -> hoeruko.atx (0x1C883200),2 (0x2),face313.gtx Shiny (674),poke_dance.fsys -> hoeruko_c.atx (0x1C893200)
"Wailord"  - 314,Very Fast (1),60,50% Male (127),206,70 (0x46),145,3980,783 (0x30F),321 (0x141),1357 (0x54D),321,100,"Wailord" (0x529),"Float Whale" (0x600),0 (0x0),295 (0x127),681 (0x2A9),pkx_whaloh.fsys (314),Water (11),Water (11),Drizzle (2),None (0),false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,true,false,false,true,false,false,true,true,false,false,true,false,false,false,true,true,false,true,false,false,false,true,false,true,false,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,true,true,true,false,false,false,true,false,true,true,false,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),215,90,55,90,55,45,2,0,0,0,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Pain Split (220),1,Liquidation (230),1,Zen Headbutt (5),1,Yawn (281),46,Scald (17),48,Iron Head (19),50,Rest (156),53,Body Slam (34),56,Surf (57),58,Dragon Hammer (90),60,Hyper Voice (304),62,Hydro Pump (56),64,Ice Hammer (249),66,Aeroblast (177),68,Double-Edge (38),70,Water Spout (323),0,None (0),0,None (0),0,None (0),2 (0x2),face314.gtx Regular (289),poke_dance.fsys -> whaloh.atx (0x1E983200),2 (0x2),face314.gtx Shiny (675),poke_dance.fsys -> whaloh_c.atx (0x1E993200)
"Skitty"  - 315,Very Fast (1),255,75% Female (191),65,70 (0x46),6,110,762 (0x2FA),300 (0x12C),1358 (0x54E),300,61,"Skitty" (0x514),"Kitten" (0x640),0 (0x0),296 (0x128),682 (0x2AA),pkx_eneco.fsys (315),Normal (0),Fairy (9),Pixilate (68),Competitive (104),false,true,false,false,false,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),70,45,55,85,85,60,0,0,0,0,0,1,Evolution Stone (7),94 (0x5E),Delcatty (316),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),15,Disarming Voice (146),1,Return (216),1,Baby Doll Eyes (23),1,Helping Hand (270),5,Screech (103),7,Confusion (93),10,Snarl (6),15,Calm Mind (129),18,Draining Kiss (167),22,Tri Attack (161),26,Flash Cannon (295),30,Moonlight (236),33,Moonblast (296),36,Hyper Voice (304),40,Aura Sphere (4),43,Boomburst (253),45,Psystrike (218),60,Doom Desire (353),50,Hyper Beam (63),10 (0xA),face315.gtx Regular (290),poke_dance.fsys -> eneco.atx (0x1C253200),10 (0xA),face315.gtx Shiny (676),poke_dance.fsys -> eneco_c.atx (0x1C263200)
"Delcatty"  - 316,Very Fast (1),60,75% Female (191),138,70 (0x46),11,326,763 (0x2FB),301 (0x12D),1360 (0x550),301,62,"Delcatty" (0x515),"Prim" (0x60C),0 (0x0),297 (0x129),683 (0x2AB),pkx_enekororo.fsys (316),Normal (0),Fairy (9),Pixilate (68),Competitive (104),false,true,true,false,false,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),85,55,70,100,100,95,1,0,0,0,0,1,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Disarming Voice (146),1,Return (216),1,Baby Doll Eyes (23),1,Helping Hand (270),5,Screech (103),7,Confusion (93),10,Snarl (6),15,Calm Mind (129),18,Draining Kiss (167),22,Tri Attack (161),26,Flash Cannon (295),30,Moonlight (236),33,Moonblast (296),36,Hyper Voice (304),40,Aura Sphere (4),43,Boomburst (253),45,Psystrike (218),60,Doom Desire (353),50,Hyper Beam (63),7 (0x7),face316.gtx Regular (291),poke_dance.fsys -> enekororo.atx (0x1C273200),7 (0x7),face316.gtx Shiny (677),poke_dance.fsys -> enekororo_c.atx (0x1C283200)
"Kecleon"  - 317,Very Fast (1),50,50% Male (127),132,70 (0x46),10,220,814 (0x32E),352 (0x160),1360 (0x550),352,145,"Kecleon" (0x548),"Color Swap" (0x5F9),0 (0x0),298 (0x12A),684 (0x2AC),pkx_kakureon.fsys (317),Normal (0),Dragon (16),Shed Skin (61),None (0),false,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,Haban Berry (164),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),80,110,70,110,125,45,0,0,0,0,1,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Dragon Dance (125),1,Metal Claw (232),1,Feint Attack (185),1,Dragon Tail (46),32,Hypnosis (95),36,False Swipe (206),40,Dragonbreath (225),42,Knock Off (48),44,Psybeam (60),46,Crush Claw (306),48,Dragon Claw (337),50,Substitute (164),52,Zen Headbutt (5),54,Dragon Hammer (90),56,Aqua Tail (49),58,Iron Tail (231),60,Double-Edge (38),65,Giga Impact (320),0,None (0),4 (0x4),face317.gtx Regular (292),poke_dance.fsys -> kakureon.atx (0x18703200),4 (0x4),face317.gtx Shiny (678),poke_dance.fsys -> kakureon_c.atx (0x1CB23200)
"Baltoy"  - 318,Very Fast (1),200,Genderless (255),58,70 (0x46),5,215,805 (0x325),343 (0x157),1360 (0x550),343,131,"Baltoy" (0x53F),"Clay Doll" (0x67F),0 (0x0),299 (0x12B),685 (0x2AD),pkx_yajilon.fsys (318),Ground (4),Psychc (14),Adaptability (81),None (0),false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,true,false,true,false,false,true,true,true,false,false,false,false,true,true,true,false,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,Shuca Berry (152),Figy Berry (143),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),45,60,85,60,95,55,0,0,0,0,1,0,Level Up (4),36 (0x24),Claydol (319),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Sandstorm (201),1,Hypnosis (95),1,Confusion (93),1,Mud Shot (341),20,Bulldoze (222),25,Night Shade (101),28,Ancientpower (246),30,Psybeam (60),32,Aura Sphere (4),34,Recover (105),36,Power Gem (285),38,Psyshock (133),40,Stone Edge (39),42,Cosmic Power (322),45,Psystrike (218),50,Earthquake (89),55,Psycho Boost (354),60,Explosion (153),0,None (0),6 (0x6),face318.gtx Regular (293),poke_dance.fsys -> yajilon.atx (0x1EA23200),6 (0x6),face318.gtx Shiny (679),poke_dance.fsys -> yajilon_c.atx (0x1EA33200)
"Claydol"  - 319,Very Fast (1),45,Genderless (255),189,70 (0x46),15,1080,806 (0x326),344 (0x158),1360 (0x550),344,132,"Claydol" (0x540),"Clay Doll" (0x67F),0 (0x0),300 (0x12C),686 (0x2AE),pkx_nendoll.fsys (319),Ground (4),Psychc (14),Adaptability (81),Levitate (26),false,false,false,false,true,true,false,false,true,true,true,false,true,false,false,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,true,true,true,true,true,false,false,false,false,false,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),65,75,110,75,120,75,0,0,0,0,3,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Sandstorm (201),1,Hypnosis (95),1,Confusion (93),1,Mud Shot (341),20,Bulldoze (222),25,Night Shade (101),28,Ancientpower (246),30,Psybeam (60),32,Aura Sphere (4),34,Recover (105),36,Power Gem (285),38,Psyshock (133),40,Stone Edge (39),42,Cosmic Power (322),45,Psystrike (218),50,Earthquake (89),55,Psycho Boost (354),60,Explosion (153),0,None (0),5 (0x5),face319.gtx Regular (294),poke_dance.fsys -> nendoll.atx (0x1D523200),5 (0x5),face319.gtx Shiny (680),poke_dance.fsys -> nendoll_c.atx (0x1D533200)
"Nosepass"  - 320,Very Fast (1),180,50% Male (127),108,70 (0x46),10,970,761 (0x2F9),299 (0x12B),1360 (0x550),299,60,"Nosepass" (0x513),"Compass" (0x646),0 (0x0),301 (0x12D),687 (0x2AF),pkx_nosepass.fsys (320),Rock (5),Rock (5),Storm Drain (96),None (0),false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,true,true,false,true,false,true,true,false,true,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,false,Wacan Berry (161),Lode Stone (99),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),80,70,135,70,110,35,0,0,1,0,0,0,Evolves in Generation 4 (XG) (17),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Rock Polish (159),1,Sand Tomb (328),1,Rock Throw (88),1,Protect (155),22,Charge Beam (143),26,Mud Shot (341),30,Sandstorm (201),32,Ancientpower (246),34,Shock Wave (351),36,Lock-On (199),40,Volt Switch (289),42,Aura Sphere (4),45,Shadow Ball (247),48,Power Gem (285),50,Flash Cannon (295),52,Thunderbolt (85),55,Earth Power (11),60,Zap Cannon (192),0,None (0),8 (0x8),face320.gtx Regular (295),poke_dance.fsys -> nosepass.atx (0x1D643200),8 (0x8),face320.gtx Shiny (681),poke_dance.fsys -> nosepass_c.atx (0x1D653200)
"Torkoal"  - 321,Very Fast (1),90,50% Male (127),161,70 (0x46),5,804,786 (0x312),324 (0x144),1360 (0x550),324,105,"Torkoal" (0x52C),"Coal" (0x65C),0 (0x0),302 (0x12E),688 (0x2B0),pkx_cotoise.fsys (321),Fire (10),Steel (8),Serene Grace (32),None (0),false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,true,false,false,true,true,false,false,false,false,true,true,true,false,false,true,false,true,true,true,false,false,false,false,false,false,true,true,false,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,true,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),100,90,150,90,90,20,0,0,2,0,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Flash Cannon (295),1,Sunny Day (241),1,Flamethrower (53),1,Razor Shell (179),75,Shell Smash (112),77,Meteor Mash (309),80,Rock Slide (157),82,Heat Wave (257),84,Earth Power (11),86,Sacred Fire (221),88,Iron Tail (231),90,Flare Blitz (25),1,Protect (155),1,Iron Defense (334),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),6 (0x6),face321.gtx Regular (296),poke_dance.fsys -> cotoise.atx (0x1BE93200),6 (0x6),face321.gtx Shiny (682),poke_dance.fsys -> cotoise_c.atx (0x1BEA3200)
"Sableye"  - 322,Very Fast (1),150,50% Male (127),98,35 (0x23),5,110,764 (0x2FC),302 (0x12E),1360 (0x550),302,68,"Sableye" (0x516),"Darkness" (0x632),0 (0x0),303 (0x12F),689 (0x2B1),pkx_yamirami.fsys (322),Dark (17),Ghost (7),Compoundeyes (14),None (0),false,false,false,false,false,false,true,true,true,false,true,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,Colbur Berry (165),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),93,93,93,93,93,50,0,1,1,0,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Feint Attack (185),1,Cosmic Power (322),1,Will-O-Wisp (261),1,Shadow Sneak (41),26,Knock Off (48),30,Shadow Punch (325),32,Recover (105),34,Psybeam (60),36,Volt Switch (289),38,Signal Beam (324),40,Shadow Ball (247),42,Dark Pulse (66),44,Psyshock (133),46,Power Gem (285),48,Thunderbolt (85),50,Bug Buzz (30),55,Foul Play (151),60,Zap Cannon (192),0,None (0),7 (0x7),face322.gtx Regular (297),poke_dance.fsys -> yamirami.atx (0x1EA63200),7 (0x7),face322.gtx Shiny (683),poke_dance.fsys -> yamirami_c.atx (0x1EA73200)
"Barboach"  - 323,Very Fast (1),190,50% Male (127),92,70 (0x46),4,19,801 (0x321),339 (0x153),1360 (0x550),339,127,"Barboach" (0x53B),"Whiskers" (0x6AC),0 (0x0),304 (0x130),690 (0x2B2),pkx_dojoach.fsys (323),Water (11),Ground (4),Damp (6),Unaware (21),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),80,50,60,85,65,60,1,0,0,0,0,0,Level Up (4),30 (0x1E),Whiscash (324),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,Mud-Slap (189),6,Water Pulse (352),6,Rain Dance (240),11,Water Gun (55),16,Bulldoze (222),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),8 (0x8),face323.gtx Regular (298),poke_dance.fsys -> dojoach.atx (0x1C0B3200),8 (0x8),face323.gtx Shiny (684),poke_dance.fsys -> dojoach_c.atx (0x1C0C3200)
