Entry Name,Species,Level,Happiness,Item,Unknown Flag 1,Unknown Flag 2,Unknown Flag 3,Unknown Flag 4,Unknown Flag 5,Unknown Flag 6,Unknown Flag 7,Unknown Flag 8,Unknown,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Shininess,Use species second ability,Gender,Nature,Unknown 2
Pupitar - 551,Pupitar (247),38,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Drill Run (312),Dragon Tail (46),Crunch (242),Force Palm (158),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Lanturn - 552,Lanturn (171),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Recover (105),Scald (17),Discharge (134),Flash Cannon (295),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Starmie - 553,Starmie (121),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psychic (94),Thunder (87),Ice Beam (58),Surf (57),Never (0x0),TRUE,Genderless (2),Hardy (0),128 (0x80)
Golduck - 554,Golduck (55),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Signal Beam (324),Hydro Pump (56),Sludge Bomb (188),Flash Cannon (295),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Forretress - 555,Forretress (205),67,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,U-Turn (287),Iron Defense (334),Headbutt (29),X-Scissor (36),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Heracross - 556,Heracross (214),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Night Slash (168),Lunge (145),Rock Slide (157),Seed Bomb (106),Never (0x0),FALSE,Male (0),Hardy (0),64 (0x40)
Jynx - 557,Jynx (124),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hyper Voice (304),Psystrike (218),Calm Mind (129),Ice Beam (58),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Piloswine - 558,Piloswine (221),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Yawn (281),Double-Edge (38),Earthquake (89),Ice Hammer (249),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Mightyena - 559,Mightyena (287),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psychic Fangs (135),Foul Play (151),Play Rough (70),Wild Charge (248),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Rhydon - 560,Rhydon (112),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Megahorn (224),Earthquake (89),Stone Edge (39),Superpower (276),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Dugtrio - 561,Dugtrio (51),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Head Smash (131),Foul Play (151),Stone Edge (39),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Lanturn - 562,Lanturn (171),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Pain Split (220),Aurora Beam (62),Bubblebeam (61),Rain Dance (240),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Tauros - 563,Tauros (128),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Iron Tail (231),Double-Edge (38),Aqua Tail (49),High Horsepower (278),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Arcanine - 564,Arcanine (59),43,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Double-Edge (38),Hone Claws (12),Flare Blitz (25),Crunch (242),Never (0x0),TRUE,Male (0),Hardy (0),128 (0x80)
Blastoise - 565,Blastoise (9),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Scald (17),Flash Cannon (295),Power Gem (285),Hydro Pump (56),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Slowbro - 566,Slowbro (80),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hydro Pump (56),Psystrike (218),Sludge Bomb (188),Ice Beam (58),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Omastar - 567,Omastar (139),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Scald (17),Earth Power (11),Ice Beam (58),Calm Mind (129),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Fearow - 568,Fearow (22),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rock Slide (157),Spikes (191),Iron Head (19),Drill Peck (65),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Persian - 569,Persian (53),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Baton Pass (226),Crunch (242),Substitute (164),Double-Edge (38),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Noctowl - 570,Noctowl (164),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Extrasensory (326),Hyper Voice (304),Moonblast (296),Blizzard (59),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Dewgong - 571,Dewgong (87),40,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Waterfall (127),Freeze Dry (198),Drill Run (312),Zen Headbutt (5),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Ninetales - 572,Ninetales (264),65,0,Babiri Berry (156),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psystrike (218),Energy Ball (91),Ice Beam (58),Moonblast (296),Always (0x1),FALSE,Female (1),Calm (20),0 (0x0)
Sandslash - 573,Sandslash (266),65,0,Occa Berry (158),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hone Claws (12),Meteor Mash (309),Aqua Tail (49),Ice Hammer (249),Never (0x0),FALSE,Male (0),Impish (8),128 (0x80)
Houndoom - 574,Houndoom (229),66,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dark Pulse (66),Earth Power (11),Flamethrower (53),Nasty Plot (140),Never (0x0),FALSE,Female (1),Brave (2),128 (0x80)
Delibird - 575,Delibird (225),65,0,Nugget (110),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Air Slash (154),Freeze Dry (198),Hail (258),Shadow Ball (247),Never (0x0),FALSE,Male (0),Modest (15),128 (0x80)
Altaria - 576,Altaria (359),53,0,Nugget (110),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Body Slam (34),Dragon Dance (125),Roost (117),Dragon Claw (337),Never (0x0),FALSE,Female (1),Adamant (3),128 (0x80)
Cacturne - 577,Cacturne (345),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sky Uppercut (327),Swords Dance (14),Sucker Punch (21),Earthquake (89),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Meganium - 578,Meganium (154),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sunny Day (241),Leech Seed (73),Moonblast (296),Solarbeam (76),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Lapras - 579,Lapras (131),45,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Beam (58),Hail (258),Liquidation (230),Iron Head (19),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Medicham - 580,Medicham (357),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Stone Edge (39),Hi Jump Kick (136),Bulk Up (339),Ice Hammer (249),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Poliwrath - 581,Poliwrath (62),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bulk Up (339),Liquidation (230),Hammer Arm (118),Ice Hammer (249),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Cloyster - 582,Cloyster (91),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Beam (58),Psychic (94),Rain Dance (240),Liquidation (230),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Raichu - 583,Raichu (26),45,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Wild Charge (248),Shadow Punch (325),Swords Dance (14),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Steelix - 584,Steelix (208),43,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Fang (282),Fire Fang (213),Rock Tomb (317),Dragon Tail (46),Never (0x0),FALSE,Female (1),Hardy (0),128 (0x80)
Breloom - 585,Breloom (307),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Drain Punch (22),Seed Bomb (106),Leech Seed (73),Leech Life (81),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Azumarill - 586,Azumarill (184),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Ice Hammer (249),Iron Tail (231),Foul Play (151),Hammer Arm (118),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Politoed - 587,Politoed (186),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Psystrike (218),Ice Beam (58),Nasty Plot (140),Hydro Pump (56),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Quagsire - 588,Quagsire (195),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Calm Mind (129),Rock Slide (157),Earthquake (89),Hydro Pump (56),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Crawdaunt - 589,Crawdaunt (327),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Lunge (145),Crunch (242),Liquidation (230),Meteor Mash (309),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Wigglytuff - 590,Wigglytuff (40),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dazzling Gleam (169),Aura Sphere (4),Reflect (115),Moonlight (236),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Lickitung - 591,Lickitung (108),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Foul Play (151),Play Rough (70),Iron Head (19),Hyper Voice (304),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Ursaring - 592,Ursaring (217),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Hone Claws (12),Meteor Mash (309),Hammer Arm (118),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Elekid - 593,Elekid (239),26,0,Nugget (110),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Heart Stamp (170),Needle Arm (302),Force Palm (158),Spark (209),Never (0x0),FALSE,Male (0),Gentle (21),0 (0x0)
Gardevoir - 594,Gardevoir (394),33,0,Rare Candy (68),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Moonblast (296),Aura Sphere (4),Hyper Voice (304),Psyshock (133),Never (0x0),FALSE,Female (1),Hardy (0),64 (0x40)
Hitmonchan - 595,Hitmonchan (107),52,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Fake Out (252),Thunder Punch (9),Fire Punch (7),Drain Punch (22),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Cloyster - 596,Cloyster (91),54,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Protect (182),Icicle Crash (99),Razor Shell (179),Stone Edge (39),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Xatu - 597,Xatu (178),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psystrike (218),Aeroblast (177),Flash Cannon (295),Aura Sphere (4),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Wobbuffet - 598,Wobbuffet (202),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Counter (68),Mirror Coat (243),Encore (227),Destiny Bond (194),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Gardevoir - 599,Gardevoir (394),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Moonblast (296),Moonlight (236),Psystrike (218),Thunder (87),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Raticate - 600,Raticate (20),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Spikes (191),Extremespeed (245),Psychic Fangs (135),High Horsepower (278),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Farfetch'd - 601,Farfetch'd (83),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Close Combat (119),Leaf Blade (348),Stone Edge (39),Brave Bird (123),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Kangaskhan - 602,Kangaskhan (115),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hammer Arm (118),Meteor Mash (309),High Horsepower (278),Wild Charge (248),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Stantler - 603,Stantler (234),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Megahorn (224),High Horsepower (278),Double-Edge (38),Swagger (207),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Zangoose - 604,Zangoose (380),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Facade (263),Close Combat (119),Double-Edge (38),Swords Dance (14),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Yanma - 605,Yanma (193),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sludge Bomb (188),Hurricane (239),Extrasensory (326),Bug Buzz (30),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Masquerain - 606,Masquerain (312),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sludge Wave (308),Hurricane (239),Sludge Bomb (188),Bug Buzz (30),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Butterfree - 607,Butterfree (12),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psystrike (218),Quiver Dance (43),Aeroblast (177),Sludge Bomb (188),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Sandslash - 608,Sandslash (28),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dragon Claw (337),High Horsepower (278),Drill Run (312),Iron Head (19),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Ninjask - 609,Ninjask (302),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Brave Bird (123),Swords Dance (14),Leaf Blade (348),Meteor Mash (309),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Girafarig - 610,Girafarig (203),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Recover (105),Iron Tail (231),High Horsepower (278),Psystrike (218),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Skarmory - 611,Skarmory (227),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Swords Dance (14),Wild Charge (248),Aqua Tail (49),Zen Headbutt (5),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Tropius - 612,Tropius (369),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Leaf Blade (348),Sludge Bomb (188),Hurricane (239),Bug Buzz (30),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Altaria - 613,Altaria (359),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Play Rough (70),Extremespeed (245),Zen Headbutt (5),Iron Head (19),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Absol - 614,Absol (376),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sucker Punch (21),Dragon Claw (337),Swords Dance (14),Stomping Tantrum (175),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Kirlia - 615,Kirlia (393),27,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Charge Beam (143),Ember (52),Psybeam (60),Nasty Plot (140),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Tauros - 616,Tauros (128),28,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Headbutt (29),Bulldoze (222),Heart Stamp (170),Swords Dance (14),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Cloyster - 617,Cloyster (91),28,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Icy Wind (196),Mud Shot (341),Hail (258),Mud-Slap (189),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Swablu - 618,Swablu (358),28,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Roost (117),Dragon Pulse (110),Acrobatics (178),Sing (47),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Gyarados - 619,Gyarados (130),28,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Fang (282),Dragon Tail (46),Aerial Ace (332),Dragon Dance (349),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Manectric - 620,Manectric (338),61,0,Choice Specs (53),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),31,31,31,31,31,31,0,0,252,252,0,0,Thunderbolt (85),None (0),None (0),None (0),Never (0x0),FALSE,Male (0),Modest (15),0 (0x0)
Venomoth - 621,Venomoth (49),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hurricane (239),Bug Buzz (30),Energy Ball (91),Sludge Wave (308),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Ariados - 622,Ariados (168),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Gunk Shot (148),Dragon Hammer (90),Leaf Blade (348),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Dustox - 623,Dustox (294),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hurricane (239),Quiver Dance (43),Energy Ball (91),Sludge Wave (308),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Jumpluff - 624,Jumpluff (189),28,0,Carbos (66),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Protect (155),Leech Seed (73),Cotton Guard (160),Mega Drain (72),Never (0x0),FALSE,Female (1),Hardy (0),128 (0x80)
Raichu - 625,Raichu (26),41,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Wild Charge (248),Zen Headbutt (5),Swords Dance (14),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Nidoking - 626,Nidoking (34),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Gunk Shot (148),Blaze Kick (299),Play Rough (70),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Rhydon - 627,Rhydon (112),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Megahorn (224),Earthquake (89),Stone Edge (39),Superpower (276),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Arcanine - 628,Arcanine (59),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Close Combat (119),Sunny Day (241),Flare Blitz (25),Crunch (242),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Marowak - 629,Marowak (265),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Sacred Fire (221),Earthquake (89),Destiny Bond (194),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Rapidash - 630,Rapidash (78),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,High Horsepower (278),Extremespeed (245),Megahorn (224),Flare Blitz (25),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Vileplume - 631,Vileplume (45),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Calm Mind (129),Shadow Ball (247),Sludge Bomb (188),Earth Power (11),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Breloom - 632,Breloom (307),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Poison Jab (15),Zen Headbutt (5),Leech Seed (73),Leech Life (81),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Tyranitar - 633,Tyranitar (248),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dragon Dance (125),Dragon Hammer (90),Iron Tail (231),Hammer Arm (118),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Raikou - 634,Raikou (243),40,0,Rare Candy (68),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Extrasensory (326),Volt Switch (289),Spark (209),Hidden Power (180),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
